¬ÂÏˇ	J1	J2	J3	R1	R2	R3	60 10JAA10FP901XQ01 P ‰‡‚Î ‚ ‡Á    	82 10JEC01FT901XQ51 “ ’ —– √÷“    	77 10JEC02FT901XQ51 “ √–◊ —– √÷“  	232 10JEA00FP001XQ01 —–(P) œ√ 	102 10JDA00FG912XQ02 œŒ√– √– 12 Œ– —”«	101 10JDA00FG911XQ02 œŒ√– √– 11 Œ– —”«	100 10JDA00FG910XQ02 œŒ√– √– 10 Œ– —”«	241 10JEF10FL902XQ01 L ¬  ƒ JEF10BB001 	237 10JEA10CL004XQ01 ”–Œ¬≈Õ‹  Œ“ÀŒ¬Œ… ¬Œƒ€	51 10KUA12CQ001XQ51 — ¡Œ–    	53 10KBA40CQ001XQ01 Q ¡Œ– ¬ œŒƒœ 1  	63 10JEC00FF903XQ02 —”ÃÃ Œ¡ F ◊/« –≈¿ “ 	54 10JKS00FU901XQ02 N ¿ «, %   	59 10MKA01FE901XQ01 N ›À, %   	243 10JKS10FX901XQ01 Œ‘—≈“    	
18524535.287	4.1E-05	4.076E-05	7.096E-13	0.0858	0.0859	0.0688	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.313	4.1004E-05	4.07587E-05	7.1144E-13	0.0858	0.0858	0.0709	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.348	4.10107E-05	4.07653E-05	7.1448E-13	0.0858	0.0858	0.0746	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.382	4.10107E-05	4.0768E-05	7.168E-13	0.0858	0.0858	0.0772	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.408	4.1012E-05	4.0764E-05	7.176E-13	0.0857	0.0856	0.0779	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.443	4.1012E-05	4.07653E-05	7.184E-13	0.0856	0.0856	0.0786	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.468	4.10107E-05	4.07667E-05	7.1824E-13	0.0855	0.0855	0.078	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.503	4.1012E-05	4.07667E-05	7.168E-13	0.0855	0.0855	0.0759	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.538	4.1012E-05	4.07667E-05	7.16E-13	0.0854	0.0854	0.0746	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.564	4.10107E-05	4.07667E-05	7.1456E-13	0.0853	0.0853	0.0725	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.598	4.10107E-05	4.0768E-05	7.14E-13	0.0852	0.0852	0.0716	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.624	4.10133E-05	4.07653E-05	7.1248E-13	0.0852	0.0851	0.0695	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.659	4.1012E-05	4.07653E-05	7.1136E-13	0.0851	0.085	0.0679	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.693	4.10067E-05	4.076E-05	7.1072E-13	0.0849	0.0848	0.067	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.719	4.10067E-05	4.07573E-05	7.0992E-13	0.0848	0.0847	0.0659	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.754	4.10013E-05	4.07573E-05	7.0984E-13	0.0846	0.0846	0.0657	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.788	4.0996E-05	4.07547E-05	7.1008E-13	0.0844	0.0845	0.0659	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.814	4.0996E-05	4.0756E-05	7.1048E-13	0.0843	0.0844	0.0664	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.849	4.09987E-05	4.0756E-05	7.1088E-13	0.0843	0.0844	0.0668	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.875	4.1E-05	4.07533E-05	7.1088E-13	0.0843	0.0842	0.0667	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.909	4.1004E-05	4.07547E-05	7.1104E-13	0.0843	0.0842	0.0668	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.944	4.10053E-05	4.07547E-05	7.112E-13	0.0842	0.0841	0.067	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524535.97	4.1008E-05	4.07507E-05	7.1144E-13	0.0842	0.0839	0.0672	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524536.004	4.1008E-05	4.07533E-05	7.1352E-13	0.0841	0.0839	0.0698	15.84797	290.1649	302.0916	6.795832	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90757.08	1208.27136	0.202179	-4.25535
18524536.03	4.10093E-05	4.07587E-05	7.148E-13	0.0841	0.084	0.0713	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.065	4.10093E-05	4.07627E-05	7.1728E-13	0.084	0.084	0.0743	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.099	4.10067E-05	4.07667E-05	7.188E-13	0.0839	0.084	0.0761	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.125	4.10067E-05	4.07693E-05	7.2176E-13	0.0838	0.084	0.0796	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.16	4.10067E-05	4.0768E-05	7.2536E-13	0.0837	0.0839	0.0838	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.194	4.10093E-05	4.0764E-05	7.2712E-13	0.0837	0.0837	0.0857	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.22	4.1012E-05	4.0764E-05	7.3008E-13	0.0837	0.0836	0.089	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.255	4.1008E-05	4.07573E-05	7.3112E-13	0.0835	0.0834	0.0899	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.281	4.1004E-05	4.07587E-05	7.3336E-13	0.0833	0.0833	0.0923	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.315	4.10027E-05	4.07573E-05	7.3424E-13	0.0832	0.0832	0.0929	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.35	4.10013E-05	4.0756E-05	7.3656E-13	0.0831	0.0831	0.0953	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.376	4.1004E-05	4.076E-05	7.3776E-13	0.0831	0.0831	0.0964	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.41	4.10027E-05	4.07587E-05	7.4072E-13	0.083	0.083	0.0995	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.436	4.1004E-05	4.07573E-05	7.4448E-13	0.083	0.0829	0.1035	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.471	4.10107E-05	4.07573E-05	7.4672E-13	0.083	0.0829	0.1056	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.505	4.10133E-05	4.0756E-05	7.5192E-13	0.083	0.0828	0.1111	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.531	4.1012E-05	4.07533E-05	7.544E-13	0.0829	0.0826	0.1134	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.566	4.10133E-05	4.07507E-05	7.5896E-13	0.0829	0.0825	0.118	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.592	4.10147E-05	4.0748E-05	7.6152E-13	0.0828	0.0824	0.1202	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.626	4.1012E-05	4.0748E-05	7.6624E-13	0.0827	0.0823	0.1248	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.661	4.10107E-05	4.0748E-05	7.6864E-13	0.0826	0.0822	0.1267	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.687	4.10107E-05	4.07427E-05	7.7328E-13	0.0825	0.082	0.1311	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.721	4.10067E-05	4.074E-05	7.772E-13	0.0823	0.0819	0.1346	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.756	4.10013E-05	4.07427E-05	7.7824E-13	0.0822	0.0819	0.1349	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.782	4.09973E-05	4.07427E-05	7.7952E-13	0.082	0.0818	0.1354	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.816	4.09933E-05	4.07493E-05	7.796E-13	0.0818	0.0819	0.1346	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.842	4.0996E-05	4.076E-05	7.8E-13	0.0818	0.0821	0.1342	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.877	4.09947E-05	4.07627E-05	7.8024E-13	0.0817	0.082	0.1337	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.911	4.0996E-05	4.076E-05	7.8128E-13	0.0817	0.0819	0.1341	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.937	4.09947E-05	4.07573E-05	7.8304E-13	0.0816	0.0818	0.1352	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.972	4.0988E-05	4.07547E-05	7.84E-13	0.0814	0.0816	0.1354	15.84678	290.1649	302.0917	6.795165	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90763.82	1208.3456	0.1989949	-4.25535
18524536.998	4.0988E-05	4.0752E-05	7.8528E-13	0.0813	0.0815	0.1361	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.032	4.09827E-05	4.0752E-05	7.856E-13	0.0811	0.0814	0.1356	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.067	4.098E-05	4.07547E-05	7.8616E-13	0.081	0.0814	0.1355	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.093	4.09827E-05	4.07587E-05	7.8632E-13	0.081	0.0814	0.1349	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.127	4.0988E-05	4.076E-05	7.8728E-13	0.081	0.0814	0.1352	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.153	4.09893E-05	4.07613E-05	7.8768E-13	0.081	0.0814	0.135	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.188	4.0992E-05	4.07587E-05	7.8848E-13	0.081	0.0812	0.1351	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.222	4.09893E-05	4.07613E-05	7.8904E-13	0.0808	0.0812	0.135	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.248	4.09907E-05	4.07587E-05	7.8928E-13	0.0808	0.0811	0.1346	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.283	4.0992E-05	4.0756E-05	7.8896E-13	0.0808	0.0809	0.1336	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.309	4.09907E-05	4.0764E-05	7.8848E-13	0.0807	0.081	0.1324	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.343	4.0992E-05	4.07693E-05	7.8744E-13	0.0806	0.0811	0.1306	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.378	4.09907E-05	4.07667E-05	7.868E-13	0.0805	0.0809	0.1294	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.404	4.0992E-05	4.07667E-05	7.8544E-13	0.0805	0.0809	0.1273	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.438	4.09947E-05	4.07627E-05	7.8344E-13	0.0805	0.0807	0.1246	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.473	4.09987E-05	4.0756E-05	7.8232E-13	0.0805	0.0805	0.1228	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.499	4.09987E-05	4.07573E-05	7.7984E-13	0.0804	0.0804	0.1196	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.533	4.1004E-05	4.0764E-05	7.7912E-13	0.0805	0.0805	0.1184	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.559	4.10053E-05	4.07667E-05	7.7928E-13	0.0804	0.0805	0.1182	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.594	4.10067E-05	4.07707E-05	7.7936E-13	0.0804	0.0805	0.1179	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.628	4.1004E-05	4.0772E-05	7.8056E-13	0.0802	0.0805	0.1188	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.654	4.10013E-05	4.0768E-05	7.8112E-13	0.0801	0.0803	0.119	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.689	4.10013E-05	4.07693E-05	7.8272E-13	0.08	0.0803	0.1204	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.715	4.10013E-05	4.07693E-05	7.8408E-13	0.08	0.0802	0.1214	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.749	4.1E-05	4.0764E-05	7.848E-13	0.0799	0.08	0.1218	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.784	4.1E-05	4.07627E-05	7.8536E-13	0.0798	0.0799	0.1219	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.81	4.10027E-05	4.07587E-05	7.8528E-13	0.0798	0.0797	0.1214	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.844	4.10053E-05	4.07547E-05	7.8344E-13	0.0798	0.0796	0.1189	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.879	4.1004E-05	4.07573E-05	7.8208E-13	0.0797	0.0796	0.117	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.905	4.10013E-05	4.07587E-05	7.7808E-13	0.0795	0.0795	0.1121	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.94	4.1E-05	4.0756E-05	7.756E-13	0.0794	0.0794	0.109	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524537.965	4.10013E-05	4.07547E-05	7.7016E-13	0.0794	0.0793	0.1026	15.84778	290.1605	302.0905	6.795487	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90815.3	1209.07296	0.2037659	-4.25535
18524538	4.1E-05	4.0752E-05	7.6424E-13	0.0793	0.0792	0.0956	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.035	4.09907E-05	4.07467E-05	7.608E-13	0.079	0.079	0.0915	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.06	4.09907E-05	4.07467E-05	7.5376E-13	0.0789	0.0789	0.0832	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.095	4.0988E-05	4.07507E-05	7.5032E-13	0.0788	0.0789	0.0791	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.121	4.09907E-05	4.0752E-05	7.436E-13	0.0788	0.0789	0.0711	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.156	4.09933E-05	4.07533E-05	7.4096E-13	0.0788	0.0789	0.0681	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.19	4.09987E-05	4.07507E-05	7.3792E-13	0.0788	0.0787	0.0646	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.216	4.10027E-05	4.0752E-05	7.3792E-13	0.0789	0.0787	0.065	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.251	4.10093E-05	4.07573E-05	7.388E-13	0.0789	0.0787	0.0664	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.285	4.1008E-05	4.07573E-05	7.424E-13	0.0788	0.0787	0.0711	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.311	4.09987E-05	4.076E-05	7.4512E-13	0.0786	0.0787	0.0746	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.346	4.1E-05	4.07587E-05	7.512E-13	0.0785	0.0786	0.0821	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.372	4.1E-05	4.07573E-05	7.5456E-13	0.0784	0.0785	0.0861	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.406	4.09987E-05	4.07613E-05	7.6136E-13	0.0783	0.0785	0.094	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.441	4.10027E-05	4.07653E-05	7.6456E-13	0.0784	0.0785	0.0975	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.467	4.10107E-05	4.07613E-05	7.7016E-13	0.0785	0.0783	0.1037	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.501	4.10147E-05	4.07613E-05	7.7408E-13	0.0785	0.0783	0.1078	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.527	4.10187E-05	4.0764E-05	7.7504E-13	0.0785	0.0783	0.1085	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.562	4.10187E-05	4.07573E-05	7.756E-13	0.0784	0.078	0.1087	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.596	4.1016E-05	4.0752E-05	7.7528E-13	0.0783	0.0778	0.1079	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.622	4.1008E-05	4.07533E-05	7.7392E-13	0.078	0.0778	0.106	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.657	4.1008E-05	4.07547E-05	7.7304E-13	0.078	0.0778	0.1046	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.683	4.10013E-05	4.07493E-05	7.7112E-13	0.0777	0.0776	0.1021	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.717	4.09973E-05	4.0752E-05	7.6944E-13	0.0776	0.0776	0.0999	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
18524538.752	4.0996E-05	4.0756E-05	7.6912E-13	0.0775	0.0776	0.0993	15.84758	290.1616	302.0894	6.794998	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90753.3	1208.32224	0.2005819	-4.25535
